"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"94927839","gadenbuie/tidyexplain",false,"43","6","0","179","R","main","Creative Commons Zero v1.0 Universal","https://garrickadenbuie.com/project/tidyexplain","32","742","3","86929","2018-08-15T06:29:46","2022-01-11T02:50:28","2024-04-05T03:55:53","21","12","21","2","579","3656","323","[{""commentLines"":121,""codeLines"":1209,""blankLines"":345,""language"":""R""},{""commentLines"":200,""codeLines"":84,""blankLines"":130,""language"":""Rmd""},{""commentLines"":0,""codeLines"":1999,""blankLines"":0,""language"":""SVG""},{""commentLines"":2,""codeLines"":364,""blankLines"":104,""language"":""Markdown""}]","2022-01-09T12:57:03","e3658460ee99f65940cd7f2d820c814e46e40b81",true,false,false,false,"{""R"":46588}",":construction: wip :construction:;animation request :movie_camera:;bug :bug:;considering :thinking:;docs;documentation :memo:;duplicate;feature :hatching_chick:;planning :seedling:;question :question:","dplyr;gganimate;ggplot2;joins;rstats;sql"
"94927843","dgrtwo/fuzzyjoin",false,"151","1","4","63","R","master","Other",,"29","658","8","1490","2016-03-08T08:41:17","2021-10-24T06:07:17","2024-04-03T02:10:30","69","39","18","4","1727","6842","972","[{""commentLines"":222,""codeLines"":4278,""blankLines"":899,""language"":""HTML""},{""commentLines"":48,""codeLines"":428,""blankLines"":99,""language"":""CSS""},{""commentLines"":4,""codeLines"":49,""blankLines"":15,""language"":""YAML""},{""commentLines"":1,""codeLines"":454,""blankLines"":132,""language"":""Markdown""},{""commentLines"":152,""codeLines"":123,""blankLines"":112,""language"":""Rmd""},{""commentLines"":1,""codeLines"":11,""blankLines"":0,""language"":""SVG""},{""commentLines"":512,""codeLines"":1243,""blankLines"":406,""language"":""R""},{""commentLines"":32,""codeLines"":256,""blankLines"":64,""language"":""JavaScript""}]","2020-05-16T02:20:43","b688416b9d30720025dade4d389136357abcc4eb",true,false,false,false,"{""R"":70451}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"94928905","szilard/benchm-ml",false,"522","1","0","335","R","master","MIT License",,"150","1864","9","1133","2015-03-28T12:34:18","2022-09-16T02:01:14","2024-04-02T05:42:04","45","10","15","2","1059","2525","208","[{""commentLines"":0,""codeLines"":650,""blankLines"":190,""language"":""Markdown""},{""commentLines"":189,""codeLines"":811,""blankLines"":499,""language"":""R""},{""commentLines"":0,""codeLines"":798,""blankLines"":296,""language"":""Text""},{""commentLines"":19,""codeLines"":179,""blankLines"":74,""language"":""Python""},{""commentLines"":0,""codeLines"":87,""blankLines"":0,""language"":""CSV""}]","2019-08-19T04:22:46","941dfd4ebab3854b3a49fd70c192ecf21e483267",true,false,false,false,"{""R"":43849,""Python"":8362}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix","data-science;deep-learning;gradient-boosting-machine;h2o;machine-learning;python;r;random-forest;spark;xgboost"
"94928907","MilesMcBain/datapasta",false,"308","2","5","58","R","master","Other","https://milesmcbain.github.io/datapasta/","26","883","11","1845","2016-09-25T01:48:36","2022-04-29T11:08:13","2024-04-05T07:41:15","96","28","45","3","2468","8454","1121","[{""commentLines"":351,""codeLines"":1804,""blankLines"":275,""language"":""R""},{""commentLines"":36,""codeLines"":277,""blankLines"":67,""language"":""JavaScript""},{""commentLines"":502,""codeLines"":5509,""blankLines"":1874,""language"":""HTML""},{""commentLines"":0,""codeLines"":154,""blankLines"":2,""language"":""Text""},{""commentLines"":1,""codeLines"":52,""blankLines"":4,""language"":""YAML""},{""commentLines"":49,""codeLines"":431,""blankLines"":99,""language"":""CSS""},{""commentLines"":0,""codeLines"":135,""blankLines"":67,""language"":""Markdown""},{""commentLines"":1,""codeLines"":11,""blankLines"":0,""language"":""SVG""},{""commentLines"":181,""codeLines"":81,""blankLines"":80,""language"":""Rmd""}]","2022-04-29T11:08:00","eea741db10993191cd3932ba0ba15b03bffe8e79",true,false,false,false,"{""R"":93290}","RStudio issue;bug;duplicate;enhancement;help wanted;invalid;question;wontfix","addin;clipboard;copypaste;excel;r;tibble"
"94928911","google/rappor",false,"501","21","1","210","R","master","Apache License 2.0",,"62","855","9","1497","2014-10-16T08:05:27","2022-07-14T06:30:15","2024-02-19T09:02:47","39","26","60","10","3416","12376","4110","[{""commentLines"":1534,""codeLines"":3342,""blankLines"":941,""language"":""R""},{""commentLines"":60,""codeLines"":682,""blankLines"":200,""language"":""HTML""},{""commentLines"":0,""codeLines"":30,""blankLines"":0,""language"":""Text""},{""commentLines"":802,""codeLines"":1642,""blankLines"":692,""language"":""Python""},{""commentLines"":9,""codeLines"":65,""blankLines"":18,""language"":""CSS""},{""commentLines"":41,""codeLines"":46,""blankLines"":14,""language"":""C""},{""commentLines"":407,""codeLines"":1484,""blankLines"":302,""language"":""C++""},{""commentLines"":22,""codeLines"":16,""blankLines"":14,""language"":""Bourne Again Shell""},{""commentLines"":393,""codeLines"":1791,""blankLines"":248,""language"":""Java""},{""commentLines"":0,""codeLines"":334,""blankLines"":0,""language"":""CSV""},{""commentLines"":158,""codeLines"":567,""blankLines"":126,""language"":""JavaScript""},{""commentLines"":48,""codeLines"":87,""blankLines"":23,""language"":""make""},{""commentLines"":496,""codeLines"":1629,""blankLines"":528,""language"":""Bourne Shell""},{""commentLines"":119,""codeLines"":133,""blankLines"":65,""language"":""C/C++ Header""},{""commentLines"":21,""codeLines"":528,""blankLines"":245,""language"":""Markdown""}]","2017-01-25T05:10:45","a13fa964edb7c576366c83f40ff58d7c8c1db759",false,true,false,false,"{""R"":207153,""Java"":91355,""Python"":88929,""C++"":77650,""Shell"":64035,""HTML"":27481,""JavaScript"":23357,""Makefile"":3689,""C"":3087,""CSS"":1135}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"94928913","noamross/redoc",false,"106","5","0","44","R","master","Other","https://noamross.github.io/redoc","35","506","6","1210","2018-12-01T09:10:44","2022-08-02T02:46:16","2024-04-04T08:32:45","62","38","15","4","387","2041","816","[{""commentLines"":345,""codeLines"":36,""blankLines"":113,""language"":""Rmd""},{""commentLines"":15,""codeLines"":213,""blankLines"":22,""language"":""Lua""},{""commentLines"":10,""codeLines"":153,""blankLines"":6,""language"":""CSS""},{""commentLines"":5,""codeLines"":121,""blankLines"":24,""language"":""YAML""},{""commentLines"":4,""codeLines"":246,""blankLines"":74,""language"":""Markdown""},{""commentLines"":437,""codeLines"":1272,""blankLines"":148,""language"":""R""}]","2022-08-02T02:46:16","348a980da1338d4c192cf642db593787ba840968",true,false,false,false,"{""R"":60718,""Lua"":7689,""CSS"":5073}","bug;compatibility;docs;duplicate;enhancement;feedback wanted;good first issue;help wanted;high priority;installation;invalid;long-term;officer;question;refactoring;testing;wontfix",""
"94930241","grabear/awesome-rshiny",false,"255","5","1","140","R","master","Creative Commons Zero v1.0 Universal","https://grabear.github.io/awesome-rshiny/","55","773","25","289","2017-04-25T12:53:45","2022-10-07T09:07:26","2024-03-26T11:24:11","17","3","90","1","54","340","5","[{""commentLines"":0,""codeLines"":29,""blankLines"":0,""language"":""SVG""},{""commentLines"":5,""codeLines"":311,""blankLines"":54,""language"":""Markdown""}]","2022-06-22T09:17:29","b7a9920893d359c9ee5fbf741e29f0c7f31ec952",true,false,false,false,"{""R"":2845}","beginner;bug;discussion;documentation;duplicate;enhancement;hacktoberfest;help wanted;invalid;priority;question;rShiny App;rShiny Community;rShiny Integration;rShiny Package;rShiny Service;rShiny Tutorial;wontfix","awesome;awesome-list;rshiny;rstudio;shiny"
"94931035","ujjwalkarn/DataScienceR",false,"161","1","0","883","R","master","MIT License",,"236","1963","1","16514","2014-10-08T07:29:44","2023-03-10T11:06:16","2024-04-05T05:18:50","1","1","6","6","598","244517","764","[{""commentLines"":542,""codeLines"":1167,""blankLines"":463,""language"":""R""},{""commentLines"":0,""codeLines"":221,""blankLines"":27,""language"":""Markdown""},{""commentLines"":222,""codeLines"":124,""blankLines"":108,""language"":""Rmd""},{""commentLines"":0,""codeLines"":243005,""blankLines"":0,""language"":""CSV""}]","2017-10-29T03:40:06","0da11cbe0a260fd911bb75ca64dd638687dce214",true,false,false,false,"{""R"":71519,""Rebol"":89}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix","data-science;datascience;r;text-mining"
"94931036","tidyverse/magrittr",false,"323","13","5","157","R","main","Other","https://magrittr.tidyverse.org","56","952","29","5330","2014-01-01T01:30:01","2023-03-08T01:37:44","2024-04-04T04:03:52","195","20","75","3","1372","3502","1087","[{""commentLines"":560,""codeLines"":442,""blankLines"":156,""language"":""R""},{""commentLines"":1,""codeLines"":38,""blankLines"":12,""language"":""C/C++ Header""},{""commentLines"":16,""codeLines"":236,""blankLines"":53,""language"":""YAML""},{""commentLines"":3,""codeLines"":1949,""blankLines"":789,""language"":""Markdown""},{""commentLines"":22,""codeLines"":453,""blankLines"":120,""language"":""C""},{""commentLines"":2,""codeLines"":217,""blankLines"":2,""language"":""SVG""},{""commentLines"":483,""codeLines"":167,""blankLines"":240,""language"":""Rmd""}]","2023-03-08T01:30:31","21093d06e43649a72b865811188e77fc8ad87780",false,false,false,false,"{""R"":31828,""C"":14948}","breaking change :skull_and_crossbones:;bug;documentation;feature;good first issue :heart:;help wanted :heart:;performance;reprex;tidy-dev-day :nerd_face:;wip;wontfix","pipe;r"
"94931037","DavisVaughan/furrr",false,"305","2","7","39","R","main","Other","https://furrr.futureverse.org/","24","691","4","3804","2018-04-13T02:38:15","2023-01-17T03:37:54","2024-03-11T09:02:15","218","15","49","1","1433","4662","1216","[{""commentLines"":694,""codeLines"":3375,""blankLines"":756,""language"":""R""},{""commentLines"":3,""codeLines"":704,""blankLines"":245,""language"":""Markdown""},{""commentLines"":15,""codeLines"":185,""blankLines"":43,""language"":""YAML""},{""commentLines"":504,""codeLines"":389,""blankLines"":389,""language"":""Rmd""},{""commentLines"":0,""codeLines"":9,""blankLines"":0,""language"":""SVG""}]","2022-08-15T07:35:39","aa124bc06d9fc3e18ea047cb90d270ebeb8d9698",true,false,false,false,"{""R"":125181}","0.4.0;breaking change :skull_and_crossbones:;bug;documentation;feature;good first issue :heart:;help wanted :heart:;reprex;tidy-dev-day :nerd_face:;upkeep;won't fix",""
"94931864","hrbrmstr/ggalt",false,"133","3","2","100","R","master","Other","https://cran.r-project.org/web/packages/ggalt/vignettes/ggalt_examples.html","29","652","12","26281","2015-09-08T08:21:28","2024-04-03T01:51:15","2024-03-26T07:51:36","63","51","24","6","755","2815","1548","[{""commentLines"":4,""codeLines"":45,""blankLines"":18,""language"":""YAML""},{""commentLines"":1406,""codeLines"":1795,""blankLines"":399,""language"":""R""},{""commentLines"":1,""codeLines"":537,""blankLines"":186,""language"":""Markdown""},{""commentLines"":137,""codeLines"":438,""blankLines"":152,""language"":""Rmd""}]","2023-04-28T01:57:27","8941f8c9b13ac38ca0cf6500951017c35241de28",true,false,false,false,"{""R"":112610}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix","geom;ggplot-extension;ggplot2;ggplot2-geom;ggplot2-scales;r;rstats"
"94932790","google/CausalImpact",false,"87","2","0","250","R","master","Apache License 2.0",,"102","1644","8","3308","2014-08-08T05:16:13","2023-07-17T06:19:58","2024-04-06T04:10:30","53","26","19","5","587","2648","1654","[{""commentLines"":4,""codeLines"":69,""blankLines"":17,""language"":""YAML""},{""commentLines"":2,""codeLines"":35,""blankLines"":14,""language"":""Markdown""},{""commentLines"":305,""codeLines"":57,""blankLines"":88,""language"":""Rmd""},{""commentLines"":1343,""codeLines"":2369,""blankLines"":442,""language"":""R""},{""commentLines"":0,""codeLines"":118,""blankLines"":26,""language"":""CSS""}]","2022-11-09T06:50:59","e38049fdf1d2a1aab76ca5eaf47651af4d581795",false,false,false,false,"{""R"":172817}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"94932795","BlakeRMills/MetBrewer",false,"132","1","0","76","R","main","Creative Commons Zero v1.0 Universal",,"7","1035","4","158716","2021-12-11T03:00:54","2023-09-30T02:24:56","2024-04-04T05:19:50","16","6","13","3","258","829","287","[{""commentLines"":287,""codeLines"":249,""blankLines"":93,""language"":""R""},{""commentLines"":0,""codeLines"":179,""blankLines"":46,""language"":""Python""},{""commentLines"":0,""codeLines"":401,""blankLines"":119,""language"":""Markdown""}]","2023-09-30T02:24:56","8f06216764633854ba668bb52fc8db053675276e",true,false,false,false,"{""R"":36087,""Python"":13713}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","colorpalette;data-visualization;museums;python;r"
"94932801","const-ae/ggsignif",false,"206","2","10","42","R","main","GNU General Public License v3.0","https://const-ae.github.io/ggsignif/","14","568","9","15168","2017-04-03T05:56:42","2024-08-11T05:11:21","2024-08-11T05:07:39","100","25","41","1","624","4759","373","[{""commentLines"":5,""codeLines"":225,""blankLines"":63,""language"":""HTML""},{""commentLines"":200,""codeLines"":136,""blankLines"":75,""language"":""Rmd""},{""commentLines"":26,""codeLines"":440,""blankLines"":62,""language"":""TeX""},{""commentLines"":0,""codeLines"":1287,""blankLines"":0,""language"":""SVG""},{""commentLines"":0,""codeLines"":168,""blankLines"":0,""language"":""JSON""},{""commentLines"":126,""codeLines"":922,""blankLines"":100,""language"":""R""},{""commentLines"":0,""codeLines"":38,""blankLines"":15,""language"":""make""},{""commentLines"":2,""codeLines"":441,""blankLines"":0,""language"":""XML""},{""commentLines"":13,""codeLines"":149,""blankLines"":32,""language"":""YAML""},{""commentLines"":1,""codeLines"":953,""blankLines"":277,""language"":""Markdown""}]","2024-08-11T05:07:35","705495ffb47e8175895a72dfc2684221c090bc74",true,false,false,false,"{""R"":35109,""TeX"":17570,""Makefile"":1156}","bug;documentation :newspaper:;duplicate;enhancement;help wanted;invalid;planning :calendar:;question;reprex;wontfix","asterisk;ggplot-extension;ggplot2;rstats;significance-stars"
